T    ,ILAGR,ITYPE,EXIST,SET  ,COORX,COORY,COORZ,
 1.06600000E+000, 3.17500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-2.81646879E-003, 7.88977473E-003,-2.42853627E-002,
 1.06700000E+000, 7.24400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 3.06231926E-003,-6.90644935E-003,-2.38814526E-002,
 1.06700000E+000, 3.78000000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-7.09613094E-003,-3.69980679E-003,-2.35186439E-002,
 1.06700000E+000, 4.62000000E+002, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.71141312E-003,-5.27423653E-003,-1.63425105E-002,
 1.06800000E+000, 3.75500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.19411083E-003, 5.42996146E-003,-1.58923934E-002,
 1.06800000E+000, 5.33500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.36083405E-003, 5.31243886E-003,-1.90978708E-002,
 1.06800000E+000, 5.13100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 3.21888119E-003, 7.21592664E-003,-2.38567508E-002,
 1.06800000E+000, 4.46000000E+002, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.71649878E-003, 5.27537875E-003,-1.84318505E-002,
 1.06900000E+000, 3.71400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.38817564E-003,-5.25678989E-003,-1.60445816E-002,
 1.06900000E+000, 3.59300000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.31762009E-003, 5.38008207E-003,-2.01669621E-002,
 1.06900000E+000, 1.85500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 4.68275578E-003, 6.50192639E-003,-2.27403169E-002,
 1.06900000E+000, 6.28700000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-4.35862067E-003, 6.32036020E-003,-2.28947500E-002,
 1.06900000E+000, 4.99500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.44387887E-003, 5.29236707E-003,-2.13137170E-002,
 1.06900000E+000, 3.38500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.43005697E-003, 5.21075653E-003,-1.66769640E-002,
 1.06900000E+000, 5.32000000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.32783255E-003,-5.32169029E-003,-1.66308611E-002,
 1.06900000E+000, 6.01900000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.43924426E-003,-5.21065164E-003,-1.84979408E-002,
 1.07000000E+000, 8.10300000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-1.77833159E-003, 7.30882359E-003,-2.48025265E-002,
 1.07000000E+000, 2.23000000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.46732838E-003, 5.16360840E-003,-1.55458879E-002,
 1.07000000E+000, 3.89700000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-2.36952078E-003,-7.68940840E-003,-2.45211917E-002,
 1.07100000E+000, 7.06300000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.13149433E-003,-5.58260192E-003,-1.70890548E-002,
 1.07200000E+000, 5.88900000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 7.36963496E-003, 2.28187136E-003,-2.44910995E-002,
 1.07200000E+000, 1.96400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-7.36316668E-003, 3.60070685E-003,-2.36476832E-002,
 1.07300000E+000, 3.56600000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.27117488E-003, 5.35936777E-003,-1.69947376E-002,
 1.07500000E+000, 2.42100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 7.34012112E-003, 3.76413682E-003,-2.35356482E-002,
 1.07600000E+000, 7.37200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.11989506E-003,-5.56754031E-003,-1.64166080E-002,
 1.07600000E+000, 3.23900000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-4.66219521E-003,-6.09898308E-003,-2.18876529E-002,
 1.07700000E+000, 4.78000000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.45410308E-003, 5.17461043E-003,-1.64911897E-002,
 1.07800000E+000, 5.16700000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.34023206E-003, 5.29862280E-003,-1.75188613E-002,
 1.07800000E+000, 2.61300000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-7.17185254E-003,-2.17244836E-003,-2.39763684E-002,
 1.07900000E+000, 1.54600000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.17637598E-003, 5.46299584E-003,-1.48335491E-002,
 1.08000000E+000, 3.83500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.24669168E-003,-5.69031445E-003,-1.96377544E-002,
 1.08000000E+000, 1.63300000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-3.54485213E-003,-6.66105724E-003,-2.27444304E-002,
 1.08000000E+000, 5.46600000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.32365415E-003,-5.35965940E-003,-1.94357084E-002,
 1.08100000E+000, 2.15000000E+002, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.08398184E-003, 6.18149579E-003,-2.24099149E-002,
 1.08100000E+000, 2.54400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.35584153E-003, 5.28329996E-003,-1.67365575E-002,
 1.08100000E+000, 9.20200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-6.97462528E-003,-2.91691582E-003,-2.39895243E-002,
 1.08100000E+000, 7.01600000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-2.25150831E-003,-7.15413512E-003,-2.39051544E-002,
 1.08100000E+000, 5.96400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.55043391E-003,-5.10680502E-003,-2.19615307E-002,
 1.08100000E+000, 4.92700000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.21173292E-003,-5.42600593E-003,-1.80341960E-002,
 1.08200000E+000, 4.24600000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.22739745E-003, 5.47493841E-003,-2.11817006E-002,
 1.08200000E+000, 6.72600000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 2.87434751E-003, 7.19158918E-003,-2.40697330E-002,
 1.08200000E+000, 5.91100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-2.69664026E-003, 7.63116465E-003,-2.42946137E-002,
 1.08300000E+000, 2.90900000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 4.11355810E-003,-6.29359185E-003,-2.23766664E-002,
 1.08300000E+000, 4.12100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 4.66097338E-003, 6.45864172E-003,-2.27425473E-002,
 1.08400000E+000, 7.02700000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 6.50966329E-003, 4.39222797E-003,-2.29196880E-002,
 1.08400000E+000, 3.66100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 4.09742213E-003, 6.88273649E-003,-2.32078751E-002,
 1.08400000E+000, 6.74500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-3.81100621E-003, 6.83673126E-003,-2.33798326E-002,
 1.08400000E+000, 3.46000000E+002, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.13876581E-003, 5.49595939E-003,-1.45510171E-002,
 1.08400000E+000, 7.33400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-6.94290925E-003,-3.51717923E-003,-2.35960518E-002,
 1.08500000E+000, 2.29100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 3.65466107E-003,-7.31859935E-003,-2.36026130E-002,
 1.08500000E+000, 2.85700000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.29192412E-003,-5.36028741E-003,-1.52612286E-002,
 1.08600000E+000, 6.17500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 6.30479725E-003, 4.63626303E-003,-2.27106490E-002,
 1.08700000E+000, 4.44200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 7.45824075E-003, 2.97442855E-003,-2.40758024E-002,
 1.08700000E+000, 2.14500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.54573407E-003, 5.10765129E-003,-1.41931552E-002,
 1.08700000E+000, 3.37300000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-3.98898562E-003, 7.18166338E-003,-2.33508770E-002,
 1.08700000E+000, 1.16000000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-4.68118974E-003, 6.83058016E-003,-2.28206661E-002,
 1.08800000E+000, 7.52200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 3.47089105E-003,-6.67780328E-003,-2.32761825E-002,
 1.08800000E+000, 2.24700000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 6.47957753E-003,-4.89753432E-003,-2.25956361E-002,
 1.08800000E+000, 5.10800000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 3.55758622E-003,-7.03854717E-003,-2.35958588E-002,
 1.08800000E+000, 4.44900000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.43165293E-003, 5.24427010E-003,-1.95887587E-002,
 1.08800000E+000, 4.18400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-4.95943641E-003,-5.73941095E-003,-2.23885057E-002,
 1.08900000E+000, 7.29400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 6.58421961E-003,-4.12226824E-003,-2.31129471E-002,
 1.09000000E+000, 5.04300000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 7.35283520E-003, 1.59859625E-003,-2.42958541E-002,
 1.09100000E+000, 2.29000000E+002, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 7.59615643E-003, 3.12513000E-003,-2.40118699E-002,
 1.09100000E+000, 8.75500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-3.54943118E-003, 6.69329828E-003,-2.35115317E-002,
 1.09200000E+000, 8.95600000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.72717153E-003,-4.86352281E-003,-2.24088287E-002,
 1.09200000E+000, 5.83200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 2.74335887E-003,-7.63977979E-003,-2.42666674E-002,
 1.09200000E+000, 4.36500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-7.15243477E-003,-3.72638809E-003,-2.35127344E-002,
 1.09300000E+000, 5.43800000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 7.28590897E-003, 3.12203470E-003,-2.39366808E-002,
 1.09300000E+000, 5.22500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.43860659E-003,-5.29122838E-003,-2.06890919E-002,
 1.09400000E+000, 2.65700000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 7.13293903E-003,-4.07791863E-003,-2.32808173E-002,
 1.09400000E+000, 4.91900000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.46936757E-003,-5.25830023E-003,-2.06127033E-002,
 1.09500000E+000, 4.06900000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.18450943E-003, 5.45165993E-003,-1.59196548E-002,
 1.09600000E+000, 6.02100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.27288003E-003, 5.42101776E-003,-2.16734822E-002,
 1.09600000E+000, 7.90100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 4.87736256E-003, 6.00603037E-003,-2.25020573E-002,
 1.09600000E+000, 6.78400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.61240927E-003, 5.06704434E-003,-2.15443045E-002,
 1.09600000E+000, 1.97900000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-7.30866250E-003,-3.79608816E-003,-2.35059857E-002,
 1.09800000E+000, 6.30400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.26568354E-003, 5.37488481E-003,-1.75820691E-002,
 1.09900000E+000, 3.47000000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 4.02120157E-003,-7.13770222E-003,-2.33170749E-002,
 1.10100000E+000, 8.36000000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.11769503E-003,-5.53152565E-003,-1.64707280E-002,
 1.10100000E+000, 3.64900000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-7.43151662E-003,-3.45068335E-003,-2.37578788E-002,
 1.10200000E+000, 2.82800000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 3.78569334E-003,-7.36429717E-003,-2.35265105E-002,
 1.10200000E+000, 9.30000000E+001, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-7.48660913E-003, 2.21194995E-003,-2.38203982E-002,
 1.10300000E+000, 1.00000000E+004, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 6.71619353E-003, 3.36621285E-003,-2.36158457E-002,
 1.10300000E+000, 4.56000000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.20678065E-003, 5.43116405E-003,-1.55867845E-002,
 1.10300000E+000, 7.25500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.62729048E-003,-5.00822428E-003,-2.21447273E-002,
 1.10300000E+000, 7.77200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-4.69461661E-003,-5.92069020E-003,-2.25761366E-002,
 1.10400000E+000, 2.30800000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.34688266E-003, 5.28115033E-003,-1.65825728E-002,
 1.10400000E+000, 1.88900000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 2.83146406E-003, 7.95376913E-003,-2.42870840E-002,
 1.10400000E+000, 3.93100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-7.57852400E-003,-3.06937232E-003,-2.40403601E-002,
 1.10400000E+000, 5.95200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-7.01098573E-003,-3.87755893E-003,-2.33788240E-002,
 1.10500000E+000, 2.16300000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-6.36121321E-003,-4.00458257E-003,-2.25020977E-002,
 1.10600000E+000, 7.47500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.42506546E-003, 5.22382656E-003,-1.77915889E-002,
 1.10600000E+000, 5.22700000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 3.51129554E-003, 7.35785615E-003,-2.37002045E-002,
 1.10600000E+000, 4.85200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-4.11313683E-003, 7.05552577E-003,-2.32373655E-002,
 1.10600000E+000, 7.18200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-3.58720730E-003, 7.23498945E-003,-2.36205333E-002,
 1.10700000E+000, 8.42000000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-4.12564110E-003, 6.27847079E-003,-2.26844764E-002,
 1.10700000E+000, 6.58100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.22284940E-003,-5.42342662E-003,-1.86163318E-002,
 1.10800000E+000, 3.93900000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-7.41583925E-003, 3.61179324E-003,-2.36495178E-002,
 1.11000000E+000, 8.42200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 6.94674198E-003,-2.87825421E-003,-2.33979158E-002,
 1.11000000E+000, 8.17400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 4.06756925E-003, 6.51494183E-003,-2.31336045E-002,
 1.11000000E+000, 6.90400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.34998471E-003,-5.28379230E-003,-1.72127910E-002,
 1.11100000E+000, 4.42700000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 7.20686306E-003, 3.91682195E-003,-2.34000935E-002,
 1.11200000E+000, 7.07500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 7.37264736E-003,-1.49793621E-003,-2.43093104E-002,
 1.11200000E+000, 2.58900000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.42347558E-003,-5.85388715E-003,-1.75753003E-002,
 1.11200000E+000, 7.32600000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.30322125E-003,-5.34675946E-003,-1.86304303E-002,
 1.11300000E+000, 1.55800000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.65984877E-003, 5.21796564E-003,-1.41252151E-002,
 1.11300000E+000, 2.43100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-7.20543970E-003,-2.06114463E-003,-2.38848492E-002,
 1.11500000E+000, 7.96700000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.91555801E-003, 4.66602407E-003,-2.18772381E-002,
 1.11500000E+000, 3.88600000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-6.85707276E-003,-4.43832420E-003,-2.29759640E-002,
 1.11600000E+000, 6.52200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-4.69135150E-003,-6.18151282E-003,-2.26417438E-002,
 1.11800000E+000, 6.65600000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.59857879E-003,-5.31493968E-003,-2.21405018E-002,
 1.11800000E+000, 6.66000000E+002, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 4.34831251E-003,-7.16725721E-003,-2.31127028E-002,
 1.11800000E+000, 3.35000000E+002, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.90296001E-003, 5.47174394E-003,-1.88308303E-002,
 1.11800000E+000, 5.72400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 2.46801454E-003, 7.72283220E-003,-2.44581668E-002,
 1.11800000E+000, 9.24200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-2.44876439E-003, 7.18477695E-003,-2.43356406E-002,
 1.11800000E+000, 3.52300000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.03380430E-003,-6.20737977E-003,-2.24385897E-002,
 1.11900000E+000, 1.60100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.27559630E-003,-5.36267933E-003,-1.49805600E-002,
 1.11900000E+000, 3.10000000E+001, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.30993369E-003, 5.33406438E-003,-1.45577182E-002,
 1.12000000E+000, 9.36600000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 7.18334851E-003, 2.18494089E-003,-2.42118747E-002,
 1.12100000E+000, 5.16400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 3.63908335E-003,-7.27400971E-003,-2.35977605E-002,
 1.12100000E+000, 9.32400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-2.47044317E-003,-7.09855991E-003,-2.35510908E-002,
 1.12200000E+000, 3.45800000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.02409696E-003,-6.36607913E-003,-2.24856845E-002,
 1.12200000E+000, 6.43800000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 6.16433614E-003,-4.94829162E-003,-2.24805492E-002,
 1.12200000E+000, 8.63300000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 6.60531566E-003, 3.61760181E-003,-2.28623820E-002,
 1.12300000E+000, 4.63100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-4.67239669E-003, 6.20049617E-003,-2.19082543E-002,
 1.12300000E+000, 2.62000000E+002, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.88148603E-003, 5.45198932E-003,-1.68472894E-002,
 1.12300000E+000, 2.55500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-4.77643914E-003,-6.16683209E-003,-2.18412573E-002,
 1.12400000E+000, 9.01100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 7.28463494E-003, 2.56627700E-003,-2.42865536E-002,
 1.12500000E+000, 3.26100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 7.29532270E-003,-3.80807439E-003,-2.34921996E-002,
 1.12500000E+000, 5.23200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 6.59133969E-003,-4.69944067E-003,-2.27432822E-002,
 1.12500000E+000, 7.43900000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.31742632E-003, 5.32925329E-003,-1.77233712E-002,
 1.12500000E+000, 3.82400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 3.90564101E-003, 7.38814319E-003,-2.34526259E-002,
 1.12745079E+000, 9.14400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 6.29149390E-003, 4.14662993E-003,-2.22574127E-002,
 1.12600000E+000, 1.67200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.58766481E-003, 5.57415049E-003,-2.21009575E-002,
 1.12600000E+000, 7.71500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 4.13425011E-003, 6.58040233E-003,-2.31060089E-002,
 1.12600000E+000, 3.76800000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-4.23555061E-003,-6.94642246E-003,-2.31294065E-002,
 1.12700000E+000, 3.92300000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 7.41822174E-003,-3.67681816E-003,-2.36076892E-002,
 1.12700000E+000, 8.58300000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.06821652E-003, 5.75745079E-003,-2.23273686E-002,
 1.12800000E+000, 9.17500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 2.90615077E-003, 7.02744133E-003,-2.40030970E-002,
 1.12800000E+000, 5.93700000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-4.56943861E-003, 6.69414610E-003,-2.28499285E-002,
 1.12800000E+000, 3.23000000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-3.24432836E-003,-6.77191074E-003,-2.30259069E-002,
 1.12900000E+000, 8.88300000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.00069500E-003, 5.85508271E-003,-2.23900674E-002,
 1.13000000E+000, 6.67500000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-7.62883648E-003, 1.92849494E-003,-2.47773852E-002,
 1.13000000E+000, 8.24100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-4.64208577E-003,-5.91356631E-003,-2.24057891E-002,
 1.13100000E+000, 6.19200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 7.77944311E-003,-1.90461613E-003,-2.48301701E-002,
 1.13100000E+000, 8.69400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.47978782E-003,-5.21732540E-003,-1.95542113E-002,
 1.13100000E+000, 1.33400000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.13979719E-003,-5.51189312E-003,-1.29040205E-002,
 1.13100000E+000, 7.73000000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 1.81648009E-003,-7.28959461E-003,-2.42875970E-002,
 1.13100000E+000, 2.91800000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.33544191E-003, 5.29339584E-003,-1.61944451E-002,
 1.13300000E+000, 4.21100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.28064949E-003,-5.35720941E-003,-1.53761546E-002,
 1.13300000E+000, 7.03600000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.63228648E-003, 5.18679225E-003,-2.08922806E-002,
 1.13300000E+000, 4.27000000E+002, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.49462705E-003,-5.73862124E-003,-2.20505613E-002,
 1.13600000E+000, 5.44800000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.44314165E-003, 5.18698934E-003,-1.53570763E-002,
 1.13600000E+000, 6.40300000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-3.77037383E-003,-7.11360138E-003,-2.34698177E-002,
 1.13700000E+000, 1.55200000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 6.66685340E-003,-4.02547417E-003,-2.24518059E-002,
 1.13700000E+000, 3.18100000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 7.47318436E-003,-3.82595853E-003,-2.35246121E-002,
 1.13700000E+000, 8.41600000E+003, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001, 5.23147286E-003,-5.42245134E-003,-1.82799369E-002,
 1.13800000E+000, 3.80000000E+001, 1.00000000E+000,-2.00000000E+000, 2.10000000E+001,-5.36850462E-003, 5.26953664E-003,-1.47647742E-002,
